order_id,customer_id,product_id,order_date,quantity,unit_price,revenue,profit,payment_method
O03768,C0292,P090,2024-06-13,4,15597,62388,-95308,Card
O03769,C0026,P089,2024-08-26,3,39899,119697,104970,UPI
O03770,C0092,P048,2024-03-23,3,8216,24648,-117801,Card
O03771,C0237,P053,2024-06-02,2,28955,57910,2460,Card
O03772,C0041,P041,2024-09-25,5,20004,100020,60755,Cash
O03773,C0314,P051,2024-07-30,3,19461,58383,45945,Net Banking
O03774,C0127,P039,2024-05-14,3,50395,151185,11319,Cash
O03775,C0382,P029,2024-05-11,3,47467,142401,114642,UPI
O03776,C0406,P040,2024-07-21,5,8950,44750,16660,Card
O03777,C0386,P078,2024-12-27,2,55642,111284,71178,Cash
O03778,C0142,P075,2024-04-25,4,19683,78732,-61900,Cash
O03779,C0450,P053,2024-09-26,3,2125,6375,-76800,Card
O03780,C0075,P029,2024-06-17,1,39883,39883,30630,Net Banking
O03781,C0066,P078,2024-04-21,4,48418,193672,113460,Cash
O03782,C0052,P032,2024-01-05,2,7790,15580,-34390,Net Banking
O03783,C0067,P008,2024-09-02,2,8546,17092,-36446,UPI
O03784,C0246,P042,2024-09-22,3,59932,179796,70626,Cash
O03785,C0099,P037,2024-06-21,4,25283,101132,77672,Net Banking
O03786,C0410,P075,2024-03-05,2,57304,114608,44292,UPI
O03787,C0126,P002,2024-05-22,1,20776,20776,942,Net Banking
O03788,C0435,P039,2024-03-16,4,5200,20800,-165688,Card
O03789,C0291,P007,2024-07-01,1,10269,10269,-11722,UPI
O03790,C0070,P100,2024-08-24,1,14371,14371,-7028,Cash
O03791,C0440,P051,2024-12-27,3,35653,106959,94521,Net Banking
O03792,C0098,P043,2024-11-17,5,23110,115550,46810,Net Banking
O03793,C0494,P001,2024-02-10,5,29196,145980,138865,Card
O03794,C0484,P009,2024-07-03,3,47256,141768,103941,Cash
O03795,C0097,P034,2024-07-17,3,26988,80964,-13104,Card
O03796,C0044,P010,2024-10-08,2,36523,73046,9466,Cash
O03797,C0025,P027,2024-04-03,3,59343,178029,104268,Card
O03798,C0425,P053,2024-03-10,2,44958,89916,34466,UPI
O03799,C0440,P032,2024-08-22,2,21317,42634,-7336,Cash
O03800,C0094,P034,2024-12-01,4,14625,58500,-66924,UPI
O03801,C0010,P039,2024-08-18,2,44469,88938,-4306,Net Banking
O03802,C0259,P095,2024-10-03,4,52211,208844,145416,UPI
O03803,C0017,P071,2024-12-28,3,47580,142740,7011,Card
O03804,C0292,P036,2024-10-25,4,50365,201460,134592,UPI
O03805,C0079,P084,2024-12-05,1,43377,43377,24813,Net Banking
O03806,C0225,P037,2024-05-14,1,31527,31527,25662,Card
O03807,C0020,P039,2024-06-12,2,56146,112292,19048,UPI
O03808,C0080,P030,2024-07-06,5,53031,265155,212460,UPI
O03809,C0084,P021,2024-05-23,5,40944,204720,49720,Net Banking
O03810,C0201,P044,2024-06-21,2,30389,60778,-10562,Card
O03811,C0102,P026,2024-03-19,2,35099,70198,-14518,Card
O03812,C0005,P018,2024-06-18,1,9810,9810,-33529,Net Banking
O03813,C0294,P014,2024-01-06,2,14396,28792,-71004,Card
O03814,C0012,P029,2024-07-28,2,17622,35244,16738,Net Banking
O03815,C0226,P009,2024-08-07,1,44930,44930,32321,Net Banking
O03816,C0187,P002,2024-08-06,4,57092,228368,149032,Card
O03817,C0398,P062,2024-06-26,5,40974,204870,89475,Cash
O03818,C0128,P096,2024-05-22,1,12374,12374,-2364,Cash
O03819,C0108,P008,2024-04-28,1,12340,12340,-14429,Cash
O03820,C0418,P063,2024-01-15,2,16400,32800,-39130,Card
O03821,C0139,P092,2024-03-06,2,4058,8116,-80966,Cash
O03822,C0235,P009,2024-01-09,5,54051,270255,207210,UPI
O03823,C0233,P092,2024-12-04,2,11709,23418,-65664,Card
O03824,C0150,P007,2024-08-12,3,4833,14499,-51474,Net Banking
O03825,C0470,P034,2024-02-22,5,31314,156570,-210,Net Banking
O03826,C0329,P082,2024-05-13,4,22044,88176,21296,Net Banking
O03827,C0055,P080,2024-04-03,5,57509,287545,146070,Cash
O03828,C0026,P050,2024-10-04,3,42931,128793,26952,Card
O03829,C0275,P057,2024-12-12,2,52682,105364,9564,Net Banking
O03830,C0323,P019,2024-02-02,3,34147,102441,-35262,Card
O03831,C0080,P041,2024-10-26,5,3628,18140,-21125,Cash
O03832,C0198,P051,2024-12-30,5,19464,97320,76590,Cash
O03833,C0469,P065,2024-09-05,2,17213,34426,29268,Card
O03834,C0322,P025,2024-02-09,4,38578,154312,-28640,Card
O03835,C0052,P017,2024-01-25,1,6632,6632,5383,UPI
O03836,C0272,P059,2024-04-30,5,3750,18750,15265,Cash
O03837,C0353,P071,2024-11-10,4,53909,215636,34664,UPI
O03838,C0343,P010,2024-01-26,4,57037,228148,100988,Net Banking
O03839,C0150,P089,2024-11-18,1,53293,53293,48384,Card
O03840,C0307,P020,2024-10-27,3,7787,23361,9648,Cash
O03841,C0356,P046,2024-06-11,2,40202,80404,11202,UPI
O03842,C0253,P014,2024-03-13,2,12501,25002,-74794,Net Banking
O03843,C0485,P050,2024-04-22,3,17369,52107,-49734,Net Banking
O03844,C0094,P021,2024-05-28,1,24639,24639,-6361,Card
O03845,C0074,P015,2024-07-11,4,12544,50176,-38232,Cash
O03846,C0351,P034,2024-11-26,5,58610,293050,136270,Net Banking
O03847,C0436,P025,2024-01-01,2,49499,98998,7522,Card
O03848,C0104,P038,2024-08-14,3,20794,62382,-26952,UPI
O03849,C0157,P065,2024-09-17,5,33708,168540,155645,Cash
O03850,C0007,P035,2024-03-26,4,2363,9452,-166636,UPI
O03851,C0441,P048,2024-07-12,5,45768,228840,-8575,Cash
O03852,C0037,P079,2024-12-15,3,13416,40248,-93666,Net Banking
O03853,C0255,P033,2024-04-03,5,47005,235025,2515,Net Banking
O03854,C0219,P082,2024-11-02,2,11483,22966,-10474,Cash
O03855,C0213,P030,2024-08-19,3,13123,39369,7752,Net Banking
O03856,C0243,P041,2024-07-02,2,11486,22972,7266,Card
O03857,C0009,P054,2024-07-23,1,59053,59053,21597,Cash
O03858,C0278,P011,2024-11-05,2,54052,108104,74592,Card
O03859,C0015,P084,2024-03-21,3,38532,115596,59904,Card
O03860,C0304,P037,2024-06-14,1,5675,5675,-190,Net Banking
O03861,C0112,P006,2024-06-11,2,39758,79516,22458,Cash
O03862,C0388,P086,2024-04-29,5,27360,136800,123745,Net Banking
O03863,C0126,P060,2024-07-28,2,43320,86640,9840,Card
O03864,C0424,P080,2024-04-02,3,44521,133563,48678,UPI
O03865,C0221,P049,2024-12-05,1,22969,22969,-9566,Cash
O03866,C0320,P066,2024-12-08,1,43356,43356,16061,Cash
O03867,C0050,P025,2024-02-24,2,48438,96876,5400,Card
O03868,C0336,P069,2024-05-19,1,3857,3857,-26038,Card
O03869,C0361,P021,2024-11-24,1,54668,54668,23668,UPI
O03870,C0091,P020,2024-03-29,1,55318,55318,50747,UPI
O03871,C0191,P096,2024-12-05,3,34512,103536,59322,UPI
O03872,C0365,P048,2024-08-10,5,11069,55345,-182070,Net Banking
O03873,C0275,P064,2024-01-05,4,20526,82104,62012,UPI
O03874,C0391,P075,2024-06-16,1,35789,35789,631,Cash
O03875,C0285,P069,2024-06-07,1,26523,26523,-3372,Cash
O03876,C0385,P018,2024-07-17,1,3790,3790,-39549,Card
O03877,C0292,P065,2024-11-22,4,29982,119928,109612,Net Banking
O03878,C0126,P041,2024-07-17,5,22449,112245,72980,Net Banking
O03879,C0145,P052,2024-03-01,3,51795,155385,127944,Net Banking
O03880,C0371,P017,2024-12-03,2,20411,40822,38324,Card
O03881,C0058,P079,2024-08-11,2,47849,95698,6422,Card
O03882,C0092,P010,2024-01-09,2,12994,25988,-37592,Cash
O03883,C0354,P009,2024-03-24,1,19633,19633,7024,Cash
O03884,C0273,P028,2024-09-05,1,19442,19442,4469,UPI
O03885,C0047,P061,2024-03-19,5,30262,151310,133970,Net Banking
O03886,C0302,P079,2024-05-22,5,41171,205855,-17335,UPI
O03887,C0334,P021,2024-04-11,5,46764,233820,78820,UPI
O03888,C0377,P071,2024-04-22,1,4736,4736,-40507,Net Banking
O03889,C0217,P053,2024-12-18,1,49332,49332,21607,Card
O03890,C0362,P001,2024-06-27,1,1352,1352,-71,Card
O03891,C0383,P021,2024-04-09,5,23063,115315,-39685,Net Banking
O03892,C0097,P013,2024-11-19,1,22087,22087,6152,UPI
O03893,C0168,P023,2024-09-28,3,17008,51024,-85362,Card
O03894,C0282,P091,2024-10-10,1,24283,24283,-5474,Card
O03895,C0474,P054,2024-12-03,5,12201,61005,-126275,UPI
O03896,C0031,P058,2024-12-23,4,35995,143980,38188,Net Banking
O03897,C0084,P059,2024-04-26,4,16995,67980,65192,Card
O03898,C0433,P072,2024-09-13,2,58803,117606,99176,Net Banking
O03899,C0345,P027,2024-09-04,2,54382,108764,59590,Net Banking
O03900,C0461,P096,2024-06-21,1,34138,34138,19400,UPI
O03901,C0453,P081,2024-07-25,5,54171,270855,144075,Card
O03902,C0204,P059,2024-08-10,1,17241,17241,16544,Cash
O03903,C0495,P100,2024-02-08,1,1053,1053,-20346,Card
O03904,C0080,P085,2024-03-21,5,52845,264225,24150,Card
O03905,C0461,P029,2024-02-20,5,10984,54920,8655,Card
O03906,C0179,P024,2024-11-03,4,49311,197244,10812,UPI
O03907,C0271,P062,2024-12-24,3,47415,142245,73008,UPI
O03908,C0208,P062,2024-02-18,4,26273,105092,12776,UPI
O03909,C0217,P097,2024-10-24,3,55101,165303,136254,Card
O03910,C0004,P082,2024-02-21,5,35252,176260,92660,Cash
O03911,C0127,P099,2024-03-06,1,41708,41708,-6732,Net Banking
O03912,C0311,P057,2024-08-23,4,8653,34612,-156988,UPI
O03913,C0181,P076,2024-09-30,4,38981,155924,-36876,Card
O03914,C0278,P089,2024-12-04,3,23933,71799,57072,Net Banking
O03915,C0092,P095,2024-03-18,1,47936,47936,32079,Net Banking
O03916,C0193,P048,2024-07-15,4,35987,143948,-45984,Card
O03917,C0314,P046,2024-02-18,5,55357,276785,103780,Card
O03918,C0166,P058,2024-11-11,2,21188,42376,-10520,Card
O03919,C0176,P042,2024-05-19,2,40475,80950,8170,Net Banking
O03920,C0322,P082,2024-08-15,1,51069,51069,34349,Cash
O03921,C0454,P018,2024-11-07,5,57469,287345,70650,UPI
O03922,C0228,P035,2024-11-12,4,10353,41412,-134676,Net Banking
O03923,C0217,P076,2024-08-12,3,5124,15372,-129228,Net Banking
O03924,C0249,P003,2024-10-10,5,1252,6260,-217225,Net Banking
O03925,C0158,P088,2024-10-13,4,17705,70820,5732,Cash
O03926,C0352,P080,2024-07-26,5,19627,98135,-43340,Cash
O03927,C0039,P066,2024-11-07,2,53607,107214,52624,Cash
O03928,C0058,P053,2024-05-27,4,16894,67576,-43324,Net Banking
O03929,C0266,P081,2024-07-23,3,14517,43551,-32517,UPI
O03930,C0195,P038,2024-01-15,5,35976,179880,30990,Cash
O03931,C0149,P041,2024-11-05,1,52926,52926,45073,Card
O03932,C0340,P082,2024-07-20,5,53835,269175,185575,UPI
O03933,C0168,P022,2024-01-17,1,55768,55768,44801,Card
O03934,C0205,P018,2024-07-22,4,3561,14244,-159112,Net Banking
O03935,C0149,P071,2024-01-10,5,5011,25055,-201160,Card
O03936,C0139,P069,2024-09-23,3,24499,73497,-16188,UPI
O03937,C0395,P029,2024-10-03,1,37456,37456,28203,Card
O03938,C0448,P086,2024-09-04,1,22619,22619,20008,Cash
O03939,C0342,P070,2024-11-12,5,16529,82645,-42945,Net Banking
O03940,C0135,P096,2024-06-26,1,37263,37263,22525,Net Banking
O03941,C0444,P031,2024-08-16,1,10789,10789,-38714,Cash
O03942,C0469,P002,2024-04-18,1,1041,1041,-18793,UPI
O03943,C0348,P045,2024-12-13,4,50792,203168,158036,Net Banking
O03944,C0053,P076,2024-11-26,5,24323,121615,-119385,Card
O03945,C0009,P046,2024-02-19,4,20187,80748,-57656,Cash
O03946,C0393,P073,2024-08-12,2,55097,110194,93646,Cash
O03947,C0222,P058,2024-09-14,5,4393,21965,-110275,Net Banking
O03948,C0468,P093,2024-03-01,1,43836,43836,27298,Net Banking
O03949,C0083,P054,2024-02-27,1,3046,3046,-34410,Card
O03950,C0219,P048,2024-04-28,1,4119,4119,-43364,Cash
O03951,C0471,P038,2024-03-08,3,17519,52557,-36777,UPI
O03952,C0202,P062,2024-06-24,3,44598,133794,64557,Net Banking
O03953,C0287,P052,2024-06-03,3,11802,35406,7965,UPI
O03954,C0194,P019,2024-06-14,2,8656,17312,-74490,Cash
O03955,C0313,P077,2024-09-01,4,58163,232652,229744,Card
O03956,C0162,P055,2024-04-02,2,13074,26148,-48094,UPI
O03957,C0312,P002,2024-04-20,3,16460,49380,-10122,Cash
O03958,C0226,P004,2024-06-06,3,33696,101088,65085,Net Banking
O03959,C0462,P050,2024-05-27,3,36467,109401,7560,Cash
O03960,C0191,P077,2024-08-11,2,40372,80744,79290,Cash
O03961,C0088,P013,2024-04-25,2,36020,72040,40170,Cash
O03962,C0004,P063,2024-05-27,1,9990,9990,-25975,Cash
O03963,C0374,P045,2024-03-26,2,7660,15320,-7246,UPI
O03964,C0002,P095,2024-03-06,2,26846,53692,21978,Card
O03965,C0485,P012,2024-08-29,1,47997,47997,30407,Card
O03966,C0473,P100,2024-08-25,2,42504,85008,42210,Net Banking
O03967,C0081,P055,2024-11-24,3,36131,108393,-2970,Card
O03968,C0317,P045,2024-12-30,5,22036,110180,53765,Cash
O03969,C0284,P042,2024-10-26,2,12858,25716,-47064,Cash
O03970,C0088,P088,2024-12-30,3,10171,30513,-18303,Cash
O03971,C0052,P052,2024-06-16,1,33922,33922,24775,Net Banking
O03972,C0189,P079,2024-02-04,1,30401,30401,-14237,UPI
O03973,C0173,P007,2024-11-22,5,56815,284075,174120,UPI
O03974,C0186,P040,2024-05-12,5,7078,35390,7300,Net Banking
O03975,C0233,P040,2024-04-27,3,31907,95721,78867,Cash
O03976,C0327,P028,2024-03-13,3,51618,154854,109935,Cash
O03977,C0225,P068,2024-08-24,3,8348,25044,-50076,UPI
O03978,C0183,P075,2024-10-19,3,47027,141081,35607,Net Banking
O03979,C0103,P034,2024-11-04,3,56535,169605,75537,Card
O03980,C0019,P043,2024-09-18,2,33003,66006,38510,UPI
O03981,C0114,P025,2024-04-21,1,35724,35724,-10014,Net Banking
O03982,C0043,P009,2024-11-25,2,16705,33410,8192,Card
O03983,C0219,P005,2024-09-16,5,32092,160460,-51335,Card
O03984,C0416,P072,2024-03-30,1,24109,24109,14894,Net Banking
O03985,C0279,P061,2024-05-26,2,1631,3262,-3674,Net Banking
O03986,C0095,P041,2024-04-02,1,21542,21542,13689,UPI
O03987,C0228,P089,2024-06-16,3,27777,83331,68604,Card
O03988,C0475,P042,2024-09-19,2,32629,65258,-7522,UPI
O03989,C0052,P066,2024-02-24,5,57588,287940,151465,Cash
O03990,C0218,P088,2024-05-29,4,13320,53280,-11808,Cash
O03991,C0446,P049,2024-09-02,4,6742,26968,-103172,Net Banking
O03992,C0381,P049,2024-07-22,2,39829,79658,14588,UPI
O03993,C0159,P029,2024-07-21,2,54322,108644,90138,Card
O03994,C0301,P078,2024-07-11,5,17839,89195,-11070,Net Banking
O03995,C0135,P044,2024-10-27,1,40950,40950,5280,UPI
O03996,C0354,P005,2024-09-29,1,4160,4160,-38199,Cash
O03997,C0246,P030,2024-09-29,5,2111,10555,-42140,Card
O03998,C0427,P088,2024-02-18,3,11729,35187,-13629,UPI
O03999,C0277,P077,2024-09-24,4,44487,177948,175040,Cash
O04000,C0464,P037,2024-05-30,2,43634,87268,75538,Net Banking
O04001,C0142,P095,2024-09-21,5,51887,259435,180150,Cash
O04002,C0318,P097,2024-08-22,5,48460,242300,193885,Cash
O04003,C0225,P022,2024-07-08,5,58464,292320,237485,Net Banking
O04004,C0169,P082,2024-09-23,5,23841,119205,35605,Card
O04005,C0485,P067,2024-10-30,1,56219,56219,46844,UPI
O04006,C0092,P019,2024-10-25,1,29908,29908,-15993,Net Banking
O04007,C0375,P069,2024-12-05,5,44275,221375,71900,UPI
O04008,C0420,P018,2024-10-03,3,35656,106968,-23049,Card
O04009,C0328,P078,2024-02-11,4,59898,239592,159380,Net Banking
O04010,C0008,P043,2024-06-02,5,35676,178380,109640,Cash
O04011,C0474,P043,2024-05-16,1,52767,52767,39019,Card
O04012,C0218,P064,2024-07-19,2,35280,70560,60514,UPI
O04013,C0043,P024,2024-01-16,2,42824,85648,-7568,Card
O04014,C0271,P065,2024-08-10,3,50282,150846,143109,UPI
O04015,C0397,P011,2024-11-08,5,17106,85530,1750,Net Banking
O04016,C0428,P069,2024-06-21,1,19029,19029,-10866,UPI
O04017,C0455,P003,2024-10-20,5,44036,220180,-3305,Card
O04018,C0427,P014,2024-10-22,4,31671,126684,-72908,UPI
O04019,C0190,P041,2024-08-05,2,37718,75436,59730,Net Banking
O04020,C0300,P027,2024-07-10,2,54943,109886,60712,UPI
O04021,C0322,P085,2024-09-15,3,49792,149376,5331,UPI
O04022,C0387,P093,2024-01-07,4,50086,200344,134192,Cash
O04023,C0100,P017,2024-03-03,4,2309,9236,4240,UPI
O04024,C0295,P031,2024-01-06,5,6231,31155,-216360,Card
O04025,C0491,P069,2024-10-20,2,56891,113782,53992,Net Banking
O04026,C0158,P018,2024-03-03,3,23908,71724,-58293,Card
O04027,C0371,P055,2024-01-31,1,38615,38615,1494,Cash
O04028,C0424,P069,2024-09-14,1,57071,57071,27176,UPI
O04029,C0022,P037,2024-03-10,3,4997,14991,-2604,Cash
O04030,C0109,P092,2024-07-24,4,14538,58152,-120012,UPI
O04031,C0464,P044,2024-04-15,5,33518,167590,-10760,Net Banking
O04032,C0388,P052,2024-02-10,2,29827,59654,41360,Card
O04033,C0354,P045,2024-11-02,5,48226,241130,184715,Net Banking
O04034,C0291,P032,2024-05-03,2,24149,48298,-1672,UPI
O04035,C0361,P001,2024-06-13,3,36687,110061,105792,Net Banking
O04036,C0047,P047,2024-12-06,3,30514,91542,67191,Card
O04037,C0045,P084,2024-07-16,3,57411,172233,116541,Net Banking
O04038,C0123,P075,2024-04-05,4,38230,152920,12288,Cash
O04039,C0178,P015,2024-05-28,1,25892,25892,3790,Card
O04040,C0202,P087,2024-12-03,5,3791,18955,-185040,Card
O04041,C0430,P066,2024-09-05,2,31902,63804,9214,Card
O04042,C0234,P004,2024-10-31,2,36697,73394,49392,Net Banking
O04043,C0393,P084,2024-01-03,4,27860,111440,37184,Cash
O04044,C0469,P032,2024-09-23,3,12605,37815,-37140,UPI
O04045,C0194,P033,2024-12-26,3,5501,16503,-123003,Net Banking
O04046,C0040,P005,2024-12-22,1,41858,41858,-501,Net Banking
O04047,C0491,P042,2024-10-01,2,22938,45876,-26904,Cash
O04048,C0210,P034,2024-03-04,1,25464,25464,-5892,UPI
O04049,C0097,P086,2024-01-01,5,36839,184195,171140,Card
O04050,C0252,P028,2024-03-14,1,18305,18305,3332,Net Banking
O04051,C0215,P027,2024-09-17,4,9802,39208,-59140,UPI
O04052,C0135,P082,2024-05-18,3,45330,135990,85830,Net Banking
O04053,C0060,P068,2024-10-30,5,16067,80335,-44865,Cash
O04054,C0407,P028,2024-07-29,1,38705,38705,23732,UPI
O04055,C0215,P064,2024-12-21,4,18047,72188,52096,UPI
O04056,C0292,P023,2024-10-01,2,34138,68276,-22648,Cash
O04057,C0481,P079,2024-05-18,5,30775,153875,-69315,Cash
O04058,C0387,P045,2024-12-27,1,57077,57077,45794,Card
O04059,C0426,P099,2024-08-20,3,36234,108702,-36618,Card
O04060,C0434,P063,2024-05-16,1,30721,30721,-5244,Card
O04061,C0011,P083,2024-10-10,4,53824,215296,122556,UPI
O04062,C0404,P014,2024-05-18,4,55994,223976,24384,UPI
O04063,C0104,P040,2024-09-14,2,39708,79416,68180,UPI
O04064,C0260,P064,2024-08-28,2,36938,73876,63830,Net Banking
O04065,C0334,P096,2024-04-23,3,34552,103656,59442,Card
O04066,C0110,P052,2024-08-31,3,50871,152613,125172,Net Banking
O04067,C0008,P033,2024-01-05,1,16240,16240,-30262,UPI
O04068,C0319,P015,2024-09-19,3,13648,40944,-25362,Net Banking
O04069,C0497,P003,2024-03-06,2,36713,73426,-15968,Net Banking
O04070,C0069,P045,2024-03-26,3,52611,157833,123984,UPI
O04071,C0474,P034,2024-03-28,1,43939,43939,12583,Card
O04072,C0458,P011,2024-11-30,5,3283,16415,-67365,Cash
O04073,C0231,P060,2024-05-17,2,1479,2958,-73842,Cash
O04074,C0034,P003,2024-12-19,1,47352,47352,2655,Net Banking
O04075,C0354,P076,2024-10-16,3,7534,22602,-121998,Card
O04076,C0082,P035,2024-05-02,3,52169,156507,24441,UPI
O04077,C0031,P080,2024-11-11,4,47831,191324,78144,Cash
O04078,C0051,P082,2024-05-21,2,10450,20900,-12540,Net Banking
O04079,C0015,P076,2024-03-18,5,32107,160535,-80465,Net Banking
O04080,C0131,P074,2024-04-03,4,14414,57656,-85180,Card
O04081,C0192,P011,2024-06-01,4,56180,224720,157696,Card
O04082,C0095,P038,2024-12-21,1,18368,18368,-11410,Card
O04083,C0089,P054,2024-09-30,1,8070,8070,-29386,UPI
O04084,C0019,P025,2024-09-26,3,26072,78216,-58998,Net Banking
O04085,C0051,P089,2024-01-26,4,15097,60388,40752,Net Banking
O04086,C0007,P020,2024-08-17,5,27172,135860,113005,Card
O04087,C0029,P020,2024-10-31,1,3083,3083,-1488,Cash
O04088,C0400,P031,2024-07-31,4,59540,238160,40148,Card
O04089,C0036,P074,2024-07-28,3,13883,41649,-65478,UPI
O04090,C0006,P044,2024-11-05,4,32181,128724,-13956,Cash
O04091,C0016,P008,2024-05-04,1,33435,33435,6666,Card
O04092,C0171,P073,2024-08-24,1,2703,2703,-5571,Card
O04093,C0316,P060,2024-01-18,1,13419,13419,-24981,Net Banking
O04094,C0088,P021,2024-04-14,1,8153,8153,-22847,Net Banking
O04095,C0290,P006,2024-02-08,5,31973,159865,17220,Net Banking
O04096,C0254,P019,2024-01-13,2,8861,17722,-74080,Cash
O04097,C0162,P091,2024-07-27,3,49724,149172,59901,UPI
O04098,C0254,P015,2024-10-07,5,11956,59780,-50730,UPI
O04099,C0243,P001,2024-06-05,4,17831,71324,65632,Card
O04100,C0209,P007,2024-04-25,2,55070,110140,66158,Cash
O04101,C0151,P017,2024-03-14,2,24628,49256,46758,UPI
O04102,C0332,P051,2024-06-24,1,10441,10441,6295,Card
O04103,C0110,P076,2024-02-12,3,50501,151503,6903,Card
O04104,C0489,P094,2024-05-19,1,39229,39229,12367,Cash
O04105,C0380,P058,2024-04-02,4,58888,235552,129760,Net Banking
O04106,C0316,P003,2024-04-03,2,45197,90394,1000,Net Banking
O04107,C0329,P081,2024-02-18,3,21696,65088,-10980,Card
O04108,C0473,P017,2024-02-10,4,27802,111208,106212,Net Banking
O04109,C0309,P039,2024-12-12,5,2579,12895,-220215,Card
O04110,C0139,P045,2024-10-03,3,39295,117885,84036,Cash
O04111,C0058,P049,2024-02-24,1,9612,9612,-22923,UPI
O04112,C0295,P086,2024-10-01,1,21949,21949,19338,UPI
O04113,C0088,P056,2024-07-26,5,58726,293630,70680,Cash
O04114,C0376,P078,2024-07-30,5,58992,294960,194695,Cash
O04115,C0246,P072,2024-09-20,4,52849,211396,174536,Net Banking
O04116,C0065,P028,2024-01-31,4,25862,103448,43556,UPI
O04117,C0257,P068,2024-08-21,3,21444,64332,-10788,Cash
O04118,C0013,P066,2024-12-02,2,29725,59450,4860,UPI
O04119,C0290,P015,2024-09-08,5,3131,15655,-94855,Cash
O04120,C0318,P073,2024-08-11,2,6619,13238,-3310,Cash
O04121,C0023,P007,2024-09-27,4,38439,153756,65792,Card
O04122,C0202,P078,2024-04-11,2,55631,111262,71156,Cash
O04123,C0118,P036,2024-09-18,5,18630,93150,9565,Net Banking
O04124,C0139,P058,2024-03-21,1,34041,34041,7593,UPI
O04125,C0115,P074,2024-06-12,5,27884,139420,-39125,Cash
O04126,C0222,P024,2024-01-05,2,47819,95638,2422,Card
O04127,C0034,P022,2024-09-08,2,49724,99448,77514,Card
O04128,C0444,P002,2024-01-01,3,22551,67653,8151,Card
O04129,C0390,P028,2024-01-11,1,4995,4995,-9978,UPI
O04130,C0281,P067,2024-05-29,4,17296,69184,31684,Net Banking
O04131,C0233,P031,2024-11-09,5,8289,41445,-206070,UPI
O04132,C0002,P067,2024-10-17,5,38469,192345,145470,UPI
O04133,C0063,P033,2024-01-02,1,27620,27620,-18882,UPI
O04134,C0297,P012,2024-11-17,4,38205,152820,82460,Card
O04135,C0421,P031,2024-09-10,2,45925,91850,-7156,Card
O04136,C0479,P059,2024-09-29,5,45122,225610,222125,Net Banking
O04137,C0379,P092,2024-07-17,5,3931,19655,-203050,UPI
O04138,C0278,P094,2024-10-05,3,20674,62022,-18564,UPI
O04139,C0483,P071,2024-05-12,4,32459,129836,-51136,Net Banking
O04140,C0126,P006,2024-11-01,1,2511,2511,-26018,Cash
O04141,C0351,P029,2024-03-01,2,29479,58958,40452,UPI
O04142,C0371,P032,2024-02-19,4,6405,25620,-74320,UPI
O04143,C0163,P012,2024-11-26,5,37391,186955,99005,Cash
O04144,C0356,P034,2024-03-13,3,33849,101547,7479,Cash
O04145,C0077,P003,2024-05-13,2,42675,85350,-4044,UPI
O04146,C0036,P047,2024-05-02,2,22229,44458,28224,Cash
O04147,C0212,P053,2024-06-13,1,30260,30260,2535,Net Banking
O04148,C0484,P074,2024-05-08,5,40140,200700,22155,Cash
O04149,C0298,P091,2024-07-26,3,57572,172716,83445,Net Banking
O04150,C0227,P019,2024-01-30,1,7258,7258,-38643,Card
O04151,C0137,P083,2024-03-12,1,54091,54091,30906,UPI
O04152,C0353,P065,2024-11-30,2,10029,20058,14900,Card
O04153,C0263,P058,2024-05-27,5,51269,256345,124105,UPI
O04154,C0077,P051,2024-09-28,2,3207,6414,-1878,Cash
O04155,C0257,P009,2024-12-18,4,18175,72700,22264,Cash
O04156,C0464,P018,2024-07-02,4,15902,63608,-109748,Card
O04157,C0211,P040,2024-06-25,2,15566,31132,19896,Net Banking
O04158,C0009,P002,2024-03-22,3,6714,20142,-39360,UPI
O04159,C0396,P072,2024-12-25,2,37153,74306,55876,Cash
O04160,C0055,P071,2024-08-02,1,45998,45998,755,UPI
O04161,C0322,P023,2024-10-16,3,23672,71016,-65370,UPI
O04162,C0147,P086,2024-01-17,4,8498,33992,23548,UPI
O04163,C0238,P078,2024-01-29,2,15356,30712,-9394,Cash
O04164,C0219,P053,2024-02-13,1,4524,4524,-23201,Card
O04165,C0288,P032,2024-08-22,5,10392,51960,-72965,UPI
O04166,C0016,P012,2024-03-06,2,14140,28280,-6900,Net Banking
O04167,C0036,P045,2024-01-16,1,9198,9198,-2085,Cash
O04168,C0485,P069,2024-09-11,3,1755,5265,-84420,Net Banking
O04169,C0223,P097,2024-05-12,3,15705,47115,18066,Cash
O04170,C0196,P093,2024-06-05,1,58364,58364,41826,Card
O04171,C0458,P019,2024-04-22,4,28457,113828,-69776,Cash
O04172,C0197,P004,2024-02-15,1,41765,41765,29764,Cash
O04173,C0122,P001,2024-11-16,3,33716,101148,96879,Card
O04174,C0494,P094,2024-03-17,3,33231,99693,19107,Cash
O04175,C0121,P045,2024-02-12,5,28646,143230,86815,Net Banking
O04176,C0210,P069,2024-06-11,2,11694,23388,-36402,UPI
O04177,C0384,P087,2024-08-22,2,55136,110272,28674,Card
O04178,C0202,P058,2024-07-19,1,34383,34383,7935,Net Banking
O04179,C0361,P050,2024-07-23,3,46795,140385,38544,Card
O04180,C0439,P017,2024-11-14,3,6019,18057,14310,Net Banking
O04181,C0453,P053,2024-09-18,5,29966,149830,11205,Cash
O04182,C0405,P080,2024-08-27,3,32018,96054,11169,UPI
