order_id,customer_id,product_id,order_date,quantity,unit_price,revenue,payment_method,product_name,category,cost,age,gender,city,customer_segment,signup_date,profit
O03723,C0178,P072,2024-12-06,5,11111,55555,Card,Product_72,Home,9215,61,Male,Mumbai,Premium,2024-10-15,9480
O03724,C0092,P094,2024-01-30,3,27543,82629,Net Banking,Product_94,Beauty,26862,32,Male,Chennai,Premium,2024-07-23,2043
O03725,C0094,P080,2024-07-09,3,14832,44496,UPI,Product_80,Sports,28295,59,Female,Chennai,Budget,2024-06-18,-40389
O03726,C0461,P050,2024-11-21,2,55599,111198,Net Banking,Product_50,Beauty,33947,26,Female,Hyderabad,Regular,2024-03-24,43304
O03727,C0443,P032,2024-11-27,1,57038,57038,UPI,Product_32,Beauty,24985,38,Male,Pune,Premium,2024-05-16,32053
O03728,C0273,P008,2024-12-16,3,27005,81015,Net Banking,Product_8,Electronics,26769,55,Male,Mumbai,Regular,2024-03-16,708
O03729,C0142,P014,2024-09-05,2,1413,2826,Cash,Product_14,Home,49898,60,Male,Hyderabad,Premium,2024-08-26,-96970
O03730,C0118,P072,2024-03-03,3,51604,154812,Cash,Product_72,Home,9215,51,Female,Pune,Budget,2024-09-15,127167
O03731,C0077,P002,2024-07-16,1,15401,15401,Card,Product_2,Sports,19834,31,Female,Mumbai,Budget,2024-11-20,-4433
O03732,C0206,P085,2024-05-26,1,34339,34339,Net Banking,Product_85,Electronics,48015,57,Female,Chennai,Regular,2024-01-27,-13676
O03733,C0118,P074,2024-07-06,4,44047,176188,Net Banking,Product_74,Beauty,35709,51,Female,Pune,Budget,2024-09-15,33352
O03734,C0033,P041,2024-08-31,3,52822,158466,UPI,Product_41,Electronics,7853,50,Male,Hyderabad,Premium,2024-11-16,134907
O03735,C0186,P041,2024-02-07,3,38268,114804,Card,Product_41,Electronics,7853,56,Female,Bangalore,Premium,2024-04-28,91245
O03736,C0480,P081,2024-02-14,1,25136,25136,Net Banking,Product_81,Fashion,25356,63,Female,Bangalore,Regular,2024-06-27,-220
O03737,C0369,P035,2024-10-16,1,6078,6078,Cash,Product_35,Fashion,44022,50,Male,Pune,Premium,2024-04-23,-37944
O03738,C0169,P055,2024-10-18,3,2108,6324,UPI,Product_55,Beauty,37121,62,Male,Mumbai,Premium,2024-09-04,-105039
O03739,C0296,P093,2024-04-18,4,39825,159300,Cash,Product_93,Electronics,16538,39,Male,Pune,Regular,2024-12-06,93148
O03740,C0231,P071,2024-04-04,4,24445,97780,UPI,Product_71,Sports,45243,46,Male,Chennai,Regular,2024-01-15,-83192
O03741,C0245,P001,2024-05-09,2,2190,4380,Card,Product_1,Home,1423,56,Female,Bangalore,Premium,2024-11-06,1534
O03742,C0223,P021,2024-11-14,1,5660,5660,Net Banking,Product_21,Home,31000,50,Female,Delhi,Regular,2024-02-21,-25340
O03743,C0050,P018,2024-06-06,1,10808,10808,UPI,Product_18,Home,43339,40,Female,Pune,Regular,2024-01-28,-32531
O03744,C0482,P026,2024-08-08,5,16967,84835,Net Banking,Product_26,Home,42358,61,Female,Pune,Regular,2024-03-15,-126955
O03745,C0237,P069,2024-08-20,5,43419,217095,Net Banking,Product_69,Beauty,29895,34,Female,Bangalore,Budget,2024-01-05,67620
O03746,C0019,P073,2024-04-20,5,32101,160505,UPI,Product_73,Fashion,8274,62,Male,Chennai,Regular,2024-01-29,119135
O03747,C0085,P055,2024-09-04,4,59536,238144,Card,Product_55,Beauty,37121,41,Male,Bangalore,Premium,2024-12-15,89660
O03748,C0041,P078,2024-08-12,2,9641,19282,Net Banking,Product_78,Beauty,20053,30,Female,Pune,Budget,2024-11-28,-20824
O03749,C0346,P098,2024-06-22,1,31171,31171,Net Banking,Product_98,Fashion,19457,42,Female,Bangalore,Budget,2024-11-02,11714
O03750,C0333,P070,2024-05-01,4,24095,96380,Card,Product_70,Electronics,25118,58,Female,Pune,Budget,2024-10-23,-4092
O03751,C0482,P081,2024-12-23,5,59989,299945,Cash,Product_81,Fashion,25356,61,Female,Pune,Regular,2024-03-15,173165
O03752,C0104,P015,2024-11-18,5,7009,35045,Net Banking,Product_15,Home,22102,53,Male,Mumbai,Regular,2024-12-06,-75465
O03753,C0169,P040,2024-09-19,2,3023,6046,Cash,Product_40,Sports,5618,62,Male,Mumbai,Premium,2024-09-04,-5190
O03754,C0094,P030,2024-01-24,1,10485,10485,Card,Product_30,Beauty,10539,59,Female,Chennai,Budget,2024-06-18,-54
O03755,C0062,P076,2024-01-13,1,24066,24066,Cash,Product_76,Fashion,48200,21,Female,Delhi,Premium,2024-10-26,-24134
O03756,C0249,P049,2024-10-15,3,19532,58596,Net Banking,Product_49,Electronics,32535,55,Female,Chennai,Premium,2024-02-16,-39009
O03757,C0410,P037,2024-12-30,4,1451,5804,UPI,Product_37,Sports,5865,51,Female,Pune,Regular,2024-11-28,-17656
O03758,C0001,P018,2024-08-25,4,37782,151128,Net Banking,Product_18,Home,43339,58,Male,Delhi,Budget,2024-05-20,-22228
O03759,C0157,P040,2024-08-10,5,44606,223030,Net Banking,Product_40,Sports,5618,42,Female,Delhi,Regular,2024-06-15,194940
O03760,C0206,P039,2024-10-30,5,30348,151740,Net Banking,Product_39,Home,46622,57,Female,Chennai,Regular,2024-01-27,-81370
O03761,C0473,P040,2024-04-13,1,28511,28511,Net Banking,Product_40,Sports,5618,65,Male,Chennai,Premium,2024-09-22,22893
O03762,C0456,P045,2024-01-18,4,46260,185040,Cash,Product_45,Home,11283,35,Male,Mumbai,Premium,2024-07-20,139908
O03763,C0440,P043,2024-07-27,1,2510,2510,Card,Product_43,Sports,13748,47,Male,Bangalore,Budget,2024-03-14,-11238
O03764,C0181,P041,2024-04-11,2,31818,63636,UPI,Product_41,Electronics,7853,46,Female,Hyderabad,Regular,2024-06-05,47930
O03765,C0302,P095,2024-10-16,4,18851,75404,Net Banking,Product_95,Sports,15857,61,Male,Hyderabad,Budget,2024-12-21,11976
O03766,C0316,P024,2024-02-10,4,29926,119704,UPI,Product_24,Home,46608,18,Male,Bangalore,Premium,2024-03-11,-66728
O03767,C0452,P082,2024-07-02,5,43603,218015,Card,Product_82,Beauty,16720,24,Female,Mumbai,Regular,2024-07-06,134415
O03768,C0292,P090,2024-06-13,4,15597,62388,Card,Product_90,Electronics,39424,60,Female,Bangalore,Premium,2024-12-17,-95308
O03769,C0026,P089,2024-08-26,3,39899,119697,UPI,Product_89,Electronics,4909,50,Female,Delhi,Premium,2024-02-26,104970
O03770,C0092,P048,2024-03-23,3,8216,24648,Card,Product_48,Sports,47483,32,Male,Chennai,Premium,2024-07-23,-117801
O03771,C0237,P053,2024-06-02,2,28955,57910,Card,Product_53,Beauty,27725,34,Female,Bangalore,Budget,2024-01-05,2460
O03772,C0041,P041,2024-09-25,5,20004,100020,Cash,Product_41,Electronics,7853,30,Female,Pune,Budget,2024-11-28,60755
O03773,C0314,P051,2024-07-30,3,19461,58383,Net Banking,Product_51,Beauty,4146,61,Female,Hyderabad,Budget,2024-06-06,45945
O03774,C0127,P039,2024-05-14,3,50395,151185,Cash,Product_39,Home,46622,44,Female,Hyderabad,Budget,2024-01-11,11319
O03775,C0382,P029,2024-05-11,3,47467,142401,UPI,Product_29,Beauty,9253,57,Female,Mumbai,Budget,2024-08-01,114642
O03776,C0406,P040,2024-07-21,5,8950,44750,Card,Product_40,Sports,5618,46,Male,Mumbai,Premium,2024-04-30,16660
O03777,C0386,P078,2024-12-27,2,55642,111284,Cash,Product_78,Beauty,20053,40,Male,Bangalore,Premium,2024-12-02,71178
O03778,C0142,P075,2024-04-25,4,19683,78732,Cash,Product_75,Fashion,35158,60,Male,Hyderabad,Premium,2024-08-26,-61900
O03779,C0450,P053,2024-09-26,3,2125,6375,Card,Product_53,Beauty,27725,40,Male,Delhi,Regular,2024-09-10,-76800
O03780,C0075,P029,2024-06-17,1,39883,39883,Net Banking,Product_29,Beauty,9253,60,Male,Mumbai,Regular,2024-02-29,30630
O03781,C0066,P078,2024-04-21,4,48418,193672,Cash,Product_78,Beauty,20053,55,Male,Hyderabad,Premium,2024-08-02,113460
O03782,C0052,P032,2024-01-05,2,7790,15580,Net Banking,Product_32,Beauty,24985,24,Male,Mumbai,Premium,2024-10-01,-34390
O03783,C0067,P008,2024-09-02,2,8546,17092,UPI,Product_8,Electronics,26769,60,Female,Bangalore,Premium,2024-12-08,-36446
O03784,C0246,P042,2024-09-22,3,59932,179796,Cash,Product_42,Sports,36390,40,Male,Chennai,Premium,2024-11-13,70626
O03785,C0099,P037,2024-06-21,4,25283,101132,Net Banking,Product_37,Sports,5865,20,Female,Delhi,Budget,2024-10-02,77672
O03786,C0410,P075,2024-03-05,2,57304,114608,UPI,Product_75,Fashion,35158,51,Female,Pune,Regular,2024-11-28,44292
O03787,C0126,P002,2024-05-22,1,20776,20776,Net Banking,Product_2,Sports,19834,39,Female,Pune,Premium,2024-04-15,942
O03788,C0435,P039,2024-03-16,4,5200,20800,Card,Product_39,Home,46622,59,Male,Hyderabad,Regular,2024-11-12,-165688
O03789,C0291,P007,2024-07-01,1,10269,10269,UPI,Product_7,Electronics,21991,64,Male,Bangalore,Regular,2024-06-09,-11722
O03790,C0070,P100,2024-08-24,1,14371,14371,Cash,Product_100,Sports,21399,18,Female,Hyderabad,Budget,2024-02-21,-7028
O03791,C0440,P051,2024-12-27,3,35653,106959,Net Banking,Product_51,Beauty,4146,47,Male,Bangalore,Budget,2024-03-14,94521
O03792,C0098,P043,2024-11-17,5,23110,115550,Net Banking,Product_43,Sports,13748,25,Female,Hyderabad,Premium,2024-05-10,46810
O03793,C0494,P001,2024-02-10,5,29196,145980,Card,Product_1,Home,1423,29,Female,Mumbai,Premium,2024-07-22,138865
O03794,C0484,P009,2024-07-03,3,47256,141768,Cash,Product_9,Fashion,12609,40,Female,Chennai,Regular,2024-09-02,103941
O03795,C0097,P034,2024-07-17,3,26988,80964,Card,Product_34,Sports,31356,40,Female,Pune,Budget,2024-09-18,-13104
O03796,C0044,P010,2024-10-08,2,36523,73046,Cash,Product_10,Home,31790,55,Male,Hyderabad,Premium,2024-01-04,9466
O03797,C0025,P027,2024-04-03,3,59343,178029,Card,Product_27,Sports,24587,55,Female,Bangalore,Premium,2024-03-11,104268
O03798,C0425,P053,2024-03-10,2,44958,89916,UPI,Product_53,Beauty,27725,47,Female,Mumbai,Budget,2024-11-23,34466
O03799,C0440,P032,2024-08-22,2,21317,42634,Cash,Product_32,Beauty,24985,47,Male,Bangalore,Budget,2024-03-14,-7336
O03800,C0094,P034,2024-12-01,4,14625,58500,UPI,Product_34,Sports,31356,59,Female,Chennai,Budget,2024-06-18,-66924
O03801,C0010,P039,2024-08-18,2,44469,88938,Net Banking,Product_39,Home,46622,40,Female,Delhi,Budget,2024-08-23,-4306
O03802,C0259,P095,2024-10-03,4,52211,208844,UPI,Product_95,Sports,15857,19,Female,Hyderabad,Premium,2024-11-27,145416
O03803,C0017,P071,2024-12-28,3,47580,142740,Card,Product_71,Sports,45243,22,Male,Hyderabad,Budget,2024-05-05,7011
O03804,C0292,P036,2024-10-25,4,50365,201460,UPI,Product_36,Sports,16717,60,Female,Bangalore,Premium,2024-12-17,134592
O03805,C0079,P084,2024-12-05,1,43377,43377,Net Banking,Product_84,Fashion,18564,58,Female,Bangalore,Premium,2024-01-02,24813
O03806,C0225,P037,2024-05-14,1,31527,31527,Card,Product_37,Sports,5865,44,Male,Delhi,Regular,2024-05-15,25662
O03807,C0020,P039,2024-06-12,2,56146,112292,UPI,Product_39,Home,46622,32,Male,Bangalore,Regular,2024-05-17,19048
O03808,C0080,P030,2024-07-06,5,53031,265155,UPI,Product_30,Beauty,10539,39,Male,Chennai,Regular,2024-03-23,212460
O03809,C0084,P021,2024-05-23,5,40944,204720,Net Banking,Product_21,Home,31000,27,Female,Mumbai,Premium,2024-06-06,49720
O03810,C0201,P044,2024-06-21,2,30389,60778,Card,Product_44,Fashion,35670,28,Female,Pune,Budget,2024-09-10,-10562
O03811,C0102,P026,2024-03-19,2,35099,70198,Card,Product_26,Home,42358,25,Female,Hyderabad,Regular,2024-12-07,-14518
O03812,C0005,P018,2024-06-18,1,9810,9810,Net Banking,Product_18,Home,43339,56,Male,Hyderabad,Premium,2024-11-28,-33529
O03813,C0294,P014,2024-01-06,2,14396,28792,Card,Product_14,Home,49898,45,Male,Chennai,Budget,2024-07-09,-71004
O03814,C0012,P029,2024-07-28,2,17622,35244,Net Banking,Product_29,Beauty,9253,36,Female,Hyderabad,Premium,2024-12-26,16738
O03815,C0226,P009,2024-08-07,1,44930,44930,Net Banking,Product_9,Fashion,12609,39,Female,Chennai,Premium,2024-06-17,32321
O03816,C0187,P002,2024-08-06,4,57092,228368,Card,Product_2,Sports,19834,36,Female,Chennai,Regular,2024-02-06,149032
O03817,C0398,P062,2024-06-26,5,40974,204870,Cash,Product_62,Electronics,23079,23,Female,Delhi,Regular,2024-11-04,89475
O03818,C0128,P096,2024-05-22,1,12374,12374,Cash,Product_96,Electronics,14738,54,Female,Pune,Premium,2024-06-29,-2364
O03819,C0108,P008,2024-04-28,1,12340,12340,Cash,Product_8,Electronics,26769,61,Male,Hyderabad,Regular,2024-03-27,-14429
O03820,C0418,P063,2024-01-15,2,16400,32800,Card,Product_63,Electronics,35965,63,Male,Bangalore,Budget,2024-04-24,-39130
O03821,C0139,P092,2024-03-06,2,4058,8116,Cash,Product_92,Electronics,44541,21,Female,Mumbai,Budget,2024-02-05,-80966
O03822,C0235,P009,2024-01-09,5,54051,270255,UPI,Product_9,Fashion,12609,57,Female,Hyderabad,Budget,2024-05-03,207210
O03823,C0233,P092,2024-12-04,2,11709,23418,Card,Product_92,Electronics,44541,41,Female,Mumbai,Premium,2024-09-28,-65664
O03824,C0150,P007,2024-08-12,3,4833,14499,Net Banking,Product_7,Electronics,21991,50,Female,Delhi,Regular,2024-09-07,-51474
O03825,C0470,P034,2024-02-22,5,31314,156570,Net Banking,Product_34,Sports,31356,54,Male,Mumbai,Premium,2024-08-13,-210
O03826,C0329,P082,2024-05-13,4,22044,88176,Net Banking,Product_82,Beauty,16720,58,Male,Hyderabad,Budget,2024-04-09,21296
O03827,C0055,P080,2024-04-03,5,57509,287545,Cash,Product_80,Sports,28295,24,Male,Chennai,Budget,2024-01-08,146070
O03828,C0026,P050,2024-10-04,3,42931,128793,Card,Product_50,Beauty,33947,50,Female,Delhi,Premium,2024-02-26,26952
O03829,C0275,P057,2024-12-12,2,52682,105364,Net Banking,Product_57,Electronics,47900,52,Female,Mumbai,Premium,2024-12-04,9564
O03830,C0323,P019,2024-02-02,3,34147,102441,Card,Product_19,Fashion,45901,58,Female,Bangalore,Premium,2024-07-26,-35262
O03831,C0080,P041,2024-10-26,5,3628,18140,Cash,Product_41,Electronics,7853,39,Male,Chennai,Regular,2024-03-23,-21125
O03832,C0198,P051,2024-12-30,5,19464,97320,Cash,Product_51,Beauty,4146,48,Female,Bangalore,Premium,2024-10-26,76590
O03833,C0469,P065,2024-09-05,2,17213,34426,Card,Product_65,Home,2579,42,Male,Chennai,Premium,2024-01-17,29268
O03834,C0322,P025,2024-02-09,4,38578,154312,Card,Product_25,Electronics,45738,54,Female,Hyderabad,Regular,2024-12-29,-28640
O03835,C0052,P017,2024-01-25,1,6632,6632,UPI,Product_17,Home,1249,24,Male,Mumbai,Premium,2024-10-01,5383
O03836,C0272,P059,2024-04-30,5,3750,18750,Cash,Product_59,Fashion,697,26,Male,Delhi,Budget,2024-04-16,15265
O03837,C0353,P071,2024-11-10,4,53909,215636,UPI,Product_71,Sports,45243,39,Male,Chennai,Budget,2024-12-16,34664
O03838,C0343,P010,2024-01-26,4,57037,228148,Net Banking,Product_10,Home,31790,39,Male,Hyderabad,Budget,2024-03-29,100988
O03839,C0150,P089,2024-11-18,1,53293,53293,Card,Product_89,Electronics,4909,50,Female,Delhi,Regular,2024-09-07,48384
O03840,C0307,P020,2024-10-27,3,7787,23361,Cash,Product_20,Electronics,4571,42,Female,Pune,Regular,2024-03-21,9648
O03841,C0356,P046,2024-06-11,2,40202,80404,UPI,Product_46,Beauty,34601,29,Male,Bangalore,Regular,2024-04-08,11202
O03842,C0253,P014,2024-03-13,2,12501,25002,Net Banking,Product_14,Home,49898,36,Female,Delhi,Regular,2024-02-08,-74794
O03843,C0485,P050,2024-04-22,3,17369,52107,Net Banking,Product_50,Beauty,33947,31,Male,Hyderabad,Regular,2024-10-14,-49734
O03844,C0094,P021,2024-05-28,1,24639,24639,Card,Product_21,Home,31000,59,Female,Chennai,Budget,2024-06-18,-6361
O03845,C0074,P015,2024-07-11,4,12544,50176,Cash,Product_15,Home,22102,57,Male,Chennai,Budget,2024-06-02,-38232
O03846,C0351,P034,2024-11-26,5,58610,293050,Net Banking,Product_34,Sports,31356,62,Female,Mumbai,Budget,2024-12-28,136270
O03847,C0436,P025,2024-01-01,2,49499,98998,Card,Product_25,Electronics,45738,58,Male,Pune,Budget,2024-10-06,7522
O03848,C0104,P038,2024-08-14,3,20794,62382,UPI,Product_38,Sports,29778,53,Male,Mumbai,Regular,2024-12-06,-26952
O03849,C0157,P065,2024-09-17,5,33708,168540,Cash,Product_65,Home,2579,42,Female,Delhi,Regular,2024-06-15,155645
O03850,C0007,P035,2024-03-26,4,2363,9452,UPI,Product_35,Fashion,44022,35,Male,Mumbai,Budget,2024-08-04,-166636
O03851,C0441,P048,2024-07-12,5,45768,228840,Cash,Product_48,Sports,47483,38,Female,Chennai,Regular,2024-07-23,-8575
O03852,C0037,P079,2024-12-15,3,13416,40248,Net Banking,Product_79,Sports,44638,21,Male,Hyderabad,Premium,2024-02-13,-93666
O03853,C0255,P033,2024-04-03,5,47005,235025,Net Banking,Product_33,Sports,46502,43,Female,Delhi,Regular,2024-01-08,2515
O03854,C0219,P082,2024-11-02,2,11483,22966,Cash,Product_82,Beauty,16720,42,Female,Bangalore,Premium,2024-12-23,-10474
O03855,C0213,P030,2024-08-19,3,13123,39369,Net Banking,Product_30,Beauty,10539,63,Female,Pune,Regular,2024-08-29,7752
O03856,C0243,P041,2024-07-02,2,11486,22972,Card,Product_41,Electronics,7853,36,Female,Delhi,Budget,2024-07-21,7266
O03857,C0009,P054,2024-07-23,1,59053,59053,Cash,Product_54,Electronics,37456,24,Male,Pune,Premium,2024-07-02,21597
O03858,C0278,P011,2024-11-05,2,54052,108104,Card,Product_11,Electronics,16756,21,Male,Chennai,Regular,2024-09-26,74592
O03859,C0015,P084,2024-03-21,3,38532,115596,Card,Product_84,Fashion,18564,47,Female,Mumbai,Regular,2024-06-30,59904
O03860,C0304,P037,2024-06-14,1,5675,5675,Net Banking,Product_37,Sports,5865,37,Female,Bangalore,Premium,2024-04-02,-190
O03861,C0112,P006,2024-06-11,2,39758,79516,Cash,Product_6,Sports,28529,20,Male,Pune,Budget,2024-02-07,22458
O03862,C0388,P086,2024-04-29,5,27360,136800,Net Banking,Product_86,Beauty,2611,26,Male,Bangalore,Budget,2024-06-22,123745
O03863,C0126,P060,2024-07-28,2,43320,86640,Card,Product_60,Electronics,38400,39,Female,Pune,Premium,2024-04-15,9840
O03864,C0424,P080,2024-04-02,3,44521,133563,UPI,Product_80,Sports,28295,26,Female,Chennai,Premium,2024-08-18,48678
O03865,C0221,P049,2024-12-05,1,22969,22969,Cash,Product_49,Electronics,32535,38,Female,Chennai,Regular,2024-07-16,-9566
O03866,C0320,P066,2024-12-08,1,43356,43356,Cash,Product_66,Fashion,27295,40,Male,Pune,Budget,2024-01-22,16061
O03867,C0050,P025,2024-02-24,2,48438,96876,Card,Product_25,Electronics,45738,40,Female,Pune,Regular,2024-01-28,5400
O03868,C0336,P069,2024-05-19,1,3857,3857,Card,Product_69,Beauty,29895,37,Female,Hyderabad,Premium,2024-06-29,-26038
O03869,C0361,P021,2024-11-24,1,54668,54668,UPI,Product_21,Home,31000,44,Female,Chennai,Budget,2024-05-01,23668
O03870,C0091,P020,2024-03-29,1,55318,55318,UPI,Product_20,Electronics,4571,30,Female,Bangalore,Regular,2024-04-26,50747
O03871,C0191,P096,2024-12-05,3,34512,103536,UPI,Product_96,Electronics,14738,21,Male,Bangalore,Budget,2024-10-18,59322
O03872,C0365,P048,2024-08-10,5,11069,55345,Net Banking,Product_48,Sports,47483,50,Female,Mumbai,Premium,2024-11-05,-182070
O03873,C0275,P064,2024-01-05,4,20526,82104,UPI,Product_64,Beauty,5023,52,Female,Mumbai,Premium,2024-12-04,62012
O03874,C0391,P075,2024-06-16,1,35789,35789,Cash,Product_75,Fashion,35158,20,Female,Mumbai,Premium,2024-04-12,631
O03875,C0285,P069,2024-06-07,1,26523,26523,Cash,Product_69,Beauty,29895,56,Male,Delhi,Premium,2024-05-20,-3372
O03876,C0385,P018,2024-07-17,1,3790,3790,Card,Product_18,Home,43339,58,Female,Bangalore,Regular,2024-01-09,-39549
O03877,C0292,P065,2024-11-22,4,29982,119928,Net Banking,Product_65,Home,2579,60,Female,Bangalore,Premium,2024-12-17,109612
O03878,C0126,P041,2024-07-17,5,22449,112245,Net Banking,Product_41,Electronics,7853,39,Female,Pune,Premium,2024-04-15,72980
O03879,C0145,P052,2024-03-01,3,51795,155385,Net Banking,Product_52,Sports,9147,55,Male,Bangalore,Budget,2024-12-12,127944
O03880,C0371,P017,2024-12-03,2,20411,40822,Card,Product_17,Home,1249,43,Female,Mumbai,Regular,2024-02-11,38324
O03881,C0058,P079,2024-08-11,2,47849,95698,Card,Product_79,Sports,44638,42,Male,Pune,Regular,2024-08-20,6422
O03882,C0092,P010,2024-01-09,2,12994,25988,Cash,Product_10,Home,31790,32,Male,Chennai,Premium,2024-07-23,-37592
O03883,C0354,P009,2024-03-24,1,19633,19633,Cash,Product_9,Fashion,12609,51,Male,Chennai,Budget,2024-08-04,7024
O03884,C0273,P028,2024-09-05,1,19442,19442,UPI,Product_28,Fashion,14973,55,Male,Mumbai,Regular,2024-03-16,4469
O03885,C0047,P061,2024-03-19,5,30262,151310,Net Banking,Product_61,Beauty,3468,60,Female,Mumbai,Budget,2024-03-08,133970
O03886,C0302,P079,2024-05-22,5,41171,205855,UPI,Product_79,Sports,44638,61,Male,Hyderabad,Budget,2024-12-21,-17335
O03887,C0334,P021,2024-04-11,5,46764,233820,UPI,Product_21,Home,31000,46,Female,Chennai,Regular,2024-03-18,78820
O03888,C0377,P071,2024-04-22,1,4736,4736,Net Banking,Product_71,Sports,45243,64,Female,Delhi,Regular,2024-05-01,-40507
O03889,C0217,P053,2024-12-18,1,49332,49332,Card,Product_53,Beauty,27725,55,Female,Mumbai,Regular,2024-10-02,21607
O03890,C0362,P001,2024-06-27,1,1352,1352,Card,Product_1,Home,1423,46,Female,Chennai,Regular,2024-04-29,-71
O03891,C0383,P021,2024-04-09,5,23063,115315,Net Banking,Product_21,Home,31000,29,Male,Hyderabad,Regular,2024-02-04,-39685
O03892,C0097,P013,2024-11-19,1,22087,22087,UPI,Product_13,Beauty,15935,40,Female,Pune,Budget,2024-09-18,6152
O03893,C0168,P023,2024-09-28,3,17008,51024,Card,Product_23,Sports,45462,64,Male,Bangalore,Premium,2024-10-01,-85362
O03894,C0282,P091,2024-10-10,1,24283,24283,Card,Product_91,Sports,29757,37,Female,Chennai,Premium,2024-02-01,-5474
O03895,C0474,P054,2024-12-03,5,12201,61005,UPI,Product_54,Electronics,37456,31,Female,Chennai,Regular,2024-09-26,-126275
O03896,C0031,P058,2024-12-23,4,35995,143980,Net Banking,Product_58,Home,26448,59,Female,Delhi,Regular,2024-08-10,38188
O03897,C0084,P059,2024-04-26,4,16995,67980,Card,Product_59,Fashion,697,27,Female,Mumbai,Premium,2024-06-06,65192
O03898,C0433,P072,2024-09-13,2,58803,117606,Net Banking,Product_72,Home,9215,64,Female,Hyderabad,Premium,2024-01-15,99176
O03899,C0345,P027,2024-09-04,2,54382,108764,Net Banking,Product_27,Sports,24587,51,Male,Bangalore,Regular,2024-05-24,59590
O03900,C0461,P096,2024-06-21,1,34138,34138,UPI,Product_96,Electronics,14738,26,Female,Hyderabad,Regular,2024-03-24,19400
O03901,C0453,P081,2024-07-25,5,54171,270855,Card,Product_81,Fashion,25356,43,Female,Delhi,Regular,2024-01-27,144075
O03902,C0204,P059,2024-08-10,1,17241,17241,Cash,Product_59,Fashion,697,43,Male,Chennai,Budget,2024-08-24,16544
O03903,C0495,P100,2024-02-08,1,1053,1053,Card,Product_100,Sports,21399,49,Male,Chennai,Regular,2024-01-20,-20346
O03904,C0080,P085,2024-03-21,5,52845,264225,Card,Product_85,Electronics,48015,39,Male,Chennai,Regular,2024-03-23,24150
O03905,C0461,P029,2024-02-20,5,10984,54920,Card,Product_29,Beauty,9253,26,Female,Hyderabad,Regular,2024-03-24,8655
O03906,C0179,P024,2024-11-03,4,49311,197244,UPI,Product_24,Home,46608,37,Male,Mumbai,Premium,2024-10-12,10812
O03907,C0271,P062,2024-12-24,3,47415,142245,UPI,Product_62,Electronics,23079,58,Male,Delhi,Regular,2024-05-04,73008
O03908,C0208,P062,2024-02-18,4,26273,105092,UPI,Product_62,Electronics,23079,46,Female,Delhi,Premium,2024-11-18,12776
O03909,C0217,P097,2024-10-24,3,55101,165303,Card,Product_97,Sports,9683,55,Female,Mumbai,Regular,2024-10-02,136254
O03910,C0004,P082,2024-02-21,5,35252,176260,Cash,Product_82,Beauty,16720,19,Male,Mumbai,Premium,2024-09-15,92660
O03911,C0127,P099,2024-03-06,1,41708,41708,Net Banking,Product_99,Sports,48440,44,Female,Hyderabad,Budget,2024-01-11,-6732
O03912,C0311,P057,2024-08-23,4,8653,34612,UPI,Product_57,Electronics,47900,46,Female,Pune,Budget,2024-08-14,-156988
O03913,C0181,P076,2024-09-30,4,38981,155924,Card,Product_76,Fashion,48200,46,Female,Hyderabad,Regular,2024-06-05,-36876
O03914,C0278,P089,2024-12-04,3,23933,71799,Net Banking,Product_89,Electronics,4909,21,Male,Chennai,Regular,2024-09-26,57072
O03915,C0092,P095,2024-03-18,1,47936,47936,Net Banking,Product_95,Sports,15857,32,Male,Chennai,Premium,2024-07-23,32079
O03916,C0193,P048,2024-07-15,4,35987,143948,Card,Product_48,Sports,47483,37,Female,Bangalore,Budget,2024-10-03,-45984
O03917,C0314,P046,2024-02-18,5,55357,276785,Card,Product_46,Beauty,34601,61,Female,Hyderabad,Budget,2024-06-06,103780
O03918,C0166,P058,2024-11-11,2,21188,42376,Card,Product_58,Home,26448,45,Female,Bangalore,Budget,2024-08-20,-10520
O03919,C0176,P042,2024-05-19,2,40475,80950,Net Banking,Product_42,Sports,36390,21,Female,Pune,Premium,2024-02-03,8170
O03920,C0322,P082,2024-08-15,1,51069,51069,Cash,Product_82,Beauty,16720,54,Female,Hyderabad,Regular,2024-12-29,34349
O03921,C0454,P018,2024-11-07,5,57469,287345,UPI,Product_18,Home,43339,54,Male,Bangalore,Budget,2024-05-27,70650
O03922,C0228,P035,2024-11-12,4,10353,41412,Net Banking,Product_35,Fashion,44022,52,Male,Hyderabad,Premium,2024-04-30,-134676
O03923,C0217,P076,2024-08-12,3,5124,15372,Net Banking,Product_76,Fashion,48200,55,Female,Mumbai,Regular,2024-10-02,-129228
O03924,C0249,P003,2024-10-10,5,1252,6260,Net Banking,Product_3,Fashion,44697,55,Female,Chennai,Premium,2024-02-16,-217225
O03925,C0158,P088,2024-10-13,4,17705,70820,Cash,Product_88,Fashion,16272,29,Female,Mumbai,Regular,2024-05-12,5732
O03926,C0352,P080,2024-07-26,5,19627,98135,Cash,Product_80,Sports,28295,23,Female,Hyderabad,Regular,2024-11-25,-43340
O03927,C0039,P066,2024-11-07,2,53607,107214,Cash,Product_66,Fashion,27295,26,Female,Hyderabad,Premium,2024-05-15,52624
O03928,C0058,P053,2024-05-27,4,16894,67576,Net Banking,Product_53,Beauty,27725,42,Male,Pune,Regular,2024-08-20,-43324
