order_id,customer_id,product_id,order_date,quantity,unit_price,revenue,payment_method
O03908,C0208,P062,2024-02-18,4,26273,105092,UPI
O03909,C0217,P097,2024-10-24,3,55101,165303,Card
O03910,C0004,P082,2024-02-21,5,35252,176260,Cash
O03911,C0127,P099,2024-03-06,1,41708,41708,Net Banking
O03912,C0311,P057,2024-08-23,4,8653,34612,UPI
O03913,C0181,P076,2024-09-30,4,38981,155924,Card
O03914,C0278,P089,2024-12-04,3,23933,71799,Net Banking
O03915,C0092,P095,2024-03-18,1,47936,47936,Net Banking
O03916,C0193,P048,2024-07-15,4,35987,143948,Card
O03917,C0314,P046,2024-02-18,5,55357,276785,Card
O03918,C0166,P058,2024-11-11,2,21188,42376,Card
O03919,C0176,P042,2024-05-19,2,40475,80950,Net Banking
O03920,C0322,P082,2024-08-15,1,51069,51069,Cash
O03921,C0454,P018,2024-11-07,5,57469,287345,UPI
O03922,C0228,P035,2024-11-12,4,10353,41412,Net Banking
O03923,C0217,P076,2024-08-12,3,5124,15372,Net Banking
O03924,C0249,P003,2024-10-10,5,1252,6260,Net Banking
O03925,C0158,P088,2024-10-13,4,17705,70820,Cash
O03926,C0352,P080,2024-07-26,5,19627,98135,Cash
O03927,C0039,P066,2024-11-07,2,53607,107214,Cash
O03928,C0058,P053,2024-05-27,4,16894,67576,Net Banking
O03929,C0266,P081,2024-07-23,3,14517,43551,UPI
O03930,C0195,P038,2024-01-15,5,35976,179880,Cash
O03931,C0149,P041,2024-11-05,1,52926,52926,Card
O03932,C0340,P082,2024-07-20,5,53835,269175,UPI
O03933,C0168,P022,2024-01-17,1,55768,55768,Card
O03934,C0205,P018,2024-07-22,4,3561,14244,Net Banking
O03935,C0149,P071,2024-01-10,5,5011,25055,Card
O03936,C0139,P069,2024-09-23,3,24499,73497,UPI
O03937,C0395,P029,2024-10-03,1,37456,37456,Card
O03938,C0448,P086,2024-09-04,1,22619,22619,Cash
O03939,C0342,P070,2024-11-12,5,16529,82645,Net Banking
O03940,C0135,P096,2024-06-26,1,37263,37263,Net Banking
O03941,C0444,P031,2024-08-16,1,10789,10789,Cash
O03942,C0469,P002,2024-04-18,1,1041,1041,UPI
O03943,C0348,P045,2024-12-13,4,50792,203168,Net Banking
O03944,C0053,P076,2024-11-26,5,24323,121615,Card
O03945,C0009,P046,2024-02-19,4,20187,80748,Cash
O03946,C0393,P073,2024-08-12,2,55097,110194,Cash
O03947,C0222,P058,2024-09-14,5,4393,21965,Net Banking
O03948,C0468,P093,2024-03-01,1,43836,43836,Net Banking
O03949,C0083,P054,2024-02-27,1,3046,3046,Card
O03950,C0219,P048,2024-04-28,1,4119,4119,Cash
O03951,C0471,P038,2024-03-08,3,17519,52557,UPI
O03952,C0202,P062,2024-06-24,3,44598,133794,Net Banking
O03953,C0287,P052,2024-06-03,3,11802,35406,UPI
O03954,C0194,P019,2024-06-14,2,8656,17312,Cash
O03955,C0313,P077,2024-09-01,4,58163,232652,Card
O03956,C0162,P055,2024-04-02,2,13074,26148,UPI
O03957,C0312,P002,2024-04-20,3,16460,49380,Cash
O03958,C0226,P004,2024-06-06,3,33696,101088,Net Banking
O03959,C0462,P050,2024-05-27,3,36467,109401,Cash
O03960,C0191,P077,2024-08-11,2,40372,80744,Cash
O03961,C0088,P013,2024-04-25,2,36020,72040,Cash
O03962,C0004,P063,2024-05-27,1,9990,9990,Cash
O03963,C0374,P045,2024-03-26,2,7660,15320,UPI
O03964,C0002,P095,2024-03-06,2,26846,53692,Card
O03965,C0485,P012,2024-08-29,1,47997,47997,Card
O03966,C0473,P100,2024-08-25,2,42504,85008,Net Banking
O03967,C0081,P055,2024-11-24,3,36131,108393,Card
O03968,C0317,P045,2024-12-30,5,22036,110180,Cash
O03969,C0284,P042,2024-10-26,2,12858,25716,Cash
O03970,C0088,P088,2024-12-30,3,10171,30513,Cash
O03971,C0052,P052,2024-06-16,1,33922,33922,Net Banking
O03972,C0189,P079,2024-02-04,1,30401,30401,UPI
O03973,C0173,P007,2024-11-22,5,56815,284075,UPI
O03974,C0186,P040,2024-05-12,5,7078,35390,Net Banking
O03975,C0233,P040,2024-04-27,3,31907,95721,Cash
O03976,C0327,P028,2024-03-13,3,51618,154854,Cash
O03977,C0225,P068,2024-08-24,3,8348,25044,UPI
O03978,C0183,P075,2024-10-19,3,47027,141081,Net Banking
O03979,C0103,P034,2024-11-04,3,56535,169605,Card
O03980,C0019,P043,2024-09-18,2,33003,66006,UPI
O03981,C0114,P025,2024-04-21,1,35724,35724,Net Banking
O03982,C0043,P009,2024-11-25,2,16705,33410,Card
O03983,C0219,P005,2024-09-16,5,32092,160460,Card
O03984,C0416,P072,2024-03-30,1,24109,24109,Net Banking
O03985,C0279,P061,2024-05-26,2,1631,3262,Net Banking
O03986,C0095,P041,2024-04-02,1,21542,21542,UPI
O03987,C0228,P089,2024-06-16,3,27777,83331,Card
O03988,C0475,P042,2024-09-19,2,32629,65258,UPI
O03989,C0052,P066,2024-02-24,5,57588,287940,Cash
O03990,C0218,P088,2024-05-29,4,13320,53280,Cash
O03991,C0446,P049,2024-09-02,4,6742,26968,Net Banking
O03992,C0381,P049,2024-07-22,2,39829,79658,UPI
O03993,C0159,P029,2024-07-21,2,54322,108644,Card
O03994,C0301,P078,2024-07-11,5,17839,89195,Net Banking
O03995,C0135,P044,2024-10-27,1,40950,40950,UPI
O03996,C0354,P005,2024-09-29,1,4160,4160,Cash
O03997,C0246,P030,2024-09-29,5,2111,10555,Card
O03998,C0427,P088,2024-02-18,3,11729,35187,UPI
O03999,C0277,P077,2024-09-24,4,44487,177948,Cash
O04000,C0464,P037,2024-05-30,2,43634,87268,Net Banking
O04001,C0142,P095,2024-09-21,5,51887,259435,Cash
O04002,C0318,P097,2024-08-22,5,48460,242300,Cash
O04003,C0225,P022,2024-07-08,5,58464,292320,Net Banking
O04004,C0169,P082,2024-09-23,5,23841,119205,Card
O04005,C0485,P067,2024-10-30,1,56219,56219,UPI
O04006,C0092,P019,2024-10-25,1,29908,29908,Net Banking
O04007,C0375,P069,2024-12-05,5,44275,221375,UPI
O04008,C0420,P018,2024-10-03,3,35656,106968,Card
O04009,C0328,P078,2024-02-11,4,59898,239592,Net Banking
O04010,C0008,P043,2024-06-02,5,35676,178380,Cash
O04011,C0474,P043,2024-05-16,1,52767,52767,Card
O04012,C0218,P064,2024-07-19,2,35280,70560,UPI
O04013,C0043,P024,2024-01-16,2,42824,85648,Card
O04014,C0271,P065,2024-08-10,3,50282,150846,UPI
O04015,C0397,P011,2024-11-08,5,17106,85530,Net Banking
O04016,C0428,P069,2024-06-21,1,19029,19029,UPI
O04017,C0455,P003,2024-10-20,5,44036,220180,Card
O04018,C0427,P014,2024-10-22,4,31671,126684,UPI
O04019,C0190,P041,2024-08-05,2,37718,75436,Net Banking
O04020,C0300,P027,2024-07-10,2,54943,109886,UPI
O04021,C0322,P085,2024-09-15,3,49792,149376,UPI
O04022,C0387,P093,2024-01-07,4,50086,200344,Cash
O04023,C0100,P017,2024-03-03,4,2309,9236,UPI
O04024,C0295,P031,2024-01-06,5,6231,31155,Card
O04025,C0491,P069,2024-10-20,2,56891,113782,Net Banking
O04026,C0158,P018,2024-03-03,3,23908,71724,Card
O04027,C0371,P055,2024-01-31,1,38615,38615,Cash
O04028,C0424,P069,2024-09-14,1,57071,57071,UPI
O04029,C0022,P037,2024-03-10,3,4997,14991,Cash
O04030,C0109,P092,2024-07-24,4,14538,58152,UPI
O04031,C0464,P044,2024-04-15,5,33518,167590,Net Banking
O04032,C0388,P052,2024-02-10,2,29827,59654,Card
O04033,C0354,P045,2024-11-02,5,48226,241130,Net Banking
O04034,C0291,P032,2024-05-03,2,24149,48298,UPI
O04035,C0361,P001,2024-06-13,3,36687,110061,Net Banking
O04036,C0047,P047,2024-12-06,3,30514,91542,Card
O04037,C0045,P084,2024-07-16,3,57411,172233,Net Banking
O04038,C0123,P075,2024-04-05,4,38230,152920,Cash
O04039,C0178,P015,2024-05-28,1,25892,25892,Card
O04040,C0202,P087,2024-12-03,5,3791,18955,Card
O04041,C0430,P066,2024-09-05,2,31902,63804,Card
O04042,C0234,P004,2024-10-31,2,36697,73394,Net Banking
O04043,C0393,P084,2024-01-03,4,27860,111440,Cash
O04044,C0469,P032,2024-09-23,3,12605,37815,UPI
O04045,C0194,P033,2024-12-26,3,5501,16503,Net Banking
O04046,C0040,P005,2024-12-22,1,41858,41858,Net Banking
O04047,C0491,P042,2024-10-01,2,22938,45876,Cash
O04048,C0210,P034,2024-03-04,1,25464,25464,UPI
O04049,C0097,P086,2024-01-01,5,36839,184195,Card
O04050,C0252,P028,2024-03-14,1,18305,18305,Net Banking
O04051,C0215,P027,2024-09-17,4,9802,39208,UPI
O04052,C0135,P082,2024-05-18,3,45330,135990,Net Banking
O04053,C0060,P068,2024-10-30,5,16067,80335,Cash
O04054,C0407,P028,2024-07-29,1,38705,38705,UPI
O04055,C0215,P064,2024-12-21,4,18047,72188,UPI
O04056,C0292,P023,2024-10-01,2,34138,68276,Cash
O04057,C0481,P079,2024-05-18,5,30775,153875,Cash
O04058,C0387,P045,2024-12-27,1,57077,57077,Card
O04059,C0426,P099,2024-08-20,3,36234,108702,Card
O04060,C0434,P063,2024-05-16,1,30721,30721,Card
O04061,C0011,P083,2024-10-10,4,53824,215296,UPI
O04062,C0404,P014,2024-05-18,4,55994,223976,UPI
O04063,C0104,P040,2024-09-14,2,39708,79416,UPI
O04064,C0260,P064,2024-08-28,2,36938,73876,Net Banking
O04065,C0334,P096,2024-04-23,3,34552,103656,Card
O04066,C0110,P052,2024-08-31,3,50871,152613,Net Banking
O04067,C0008,P033,2024-01-05,1,16240,16240,UPI
O04068,C0319,P015,2024-09-19,3,13648,40944,Net Banking
O04069,C0497,P003,2024-03-06,2,36713,73426,Net Banking
O04070,C0069,P045,2024-03-26,3,52611,157833,UPI
O04071,C0474,P034,2024-03-28,1,43939,43939,Card
O04072,C0458,P011,2024-11-30,5,3283,16415,Cash
O04073,C0231,P060,2024-05-17,2,1479,2958,Cash
O04074,C0034,P003,2024-12-19,1,47352,47352,Net Banking
O04075,C0354,P076,2024-10-16,3,7534,22602,Card
O04076,C0082,P035,2024-05-02,3,52169,156507,UPI
O04077,C0031,P080,2024-11-11,4,47831,191324,Cash
O04078,C0051,P082,2024-05-21,2,10450,20900,Net Banking
O04079,C0015,P076,2024-03-18,5,32107,160535,Net Banking
O04080,C0131,P074,2024-04-03,4,14414,57656,Card
O04081,C0192,P011,2024-06-01,4,56180,224720,Card
O04082,C0095,P038,2024-12-21,1,18368,18368,Card
O04083,C0089,P054,2024-09-30,1,8070,8070,UPI
O04084,C0019,P025,2024-09-26,3,26072,78216,Net Banking
O04085,C0051,P089,2024-01-26,4,15097,60388,Net Banking
O04086,C0007,P020,2024-08-17,5,27172,135860,Card
O04087,C0029,P020,2024-10-31,1,3083,3083,Cash
O04088,C0400,P031,2024-07-31,4,59540,238160,Card
O04089,C0036,P074,2024-07-28,3,13883,41649,UPI
O04090,C0006,P044,2024-11-05,4,32181,128724,Cash
O04091,C0016,P008,2024-05-04,1,33435,33435,Card
O04092,C0171,P073,2024-08-24,1,2703,2703,Card
O04093,C0316,P060,2024-01-18,1,13419,13419,Net Banking
O04094,C0088,P021,2024-04-14,1,8153,8153,Net Banking
O04095,C0290,P006,2024-02-08,5,31973,159865,Net Banking
O04096,C0254,P019,2024-01-13,2,8861,17722,Cash
O04097,C0162,P091,2024-07-27,3,49724,149172,UPI
O04098,C0254,P015,2024-10-07,5,11956,59780,UPI
O04099,C0243,P001,2024-06-05,4,17831,71324,Card
O04100,C0209,P007,2024-04-25,2,55070,110140,Cash
O04101,C0151,P017,2024-03-14,2,24628,49256,UPI
O04102,C0332,P051,2024-06-24,1,10441,10441,Card
O04103,C0110,P076,2024-02-12,3,50501,151503,Card
O04104,C0489,P094,2024-05-19,1,39229,39229,Cash
O04105,C0380,P058,2024-04-02,4,58888,235552,Net Banking
O04106,C0316,P003,2024-04-03,2,45197,90394,Net Banking
O04107,C0329,P081,2024-02-18,3,21696,65088,Card
O04108,C0473,P017,2024-02-10,4,27802,111208,Net Banking
O04109,C0309,P039,2024-12-12,5,2579,12895,Card
O04110,C0139,P045,2024-10-03,3,39295,117885,Cash
O04111,C0058,P049,2024-02-24,1,9612,9612,UPI
O04112,C0295,P086,2024-10-01,1,21949,21949,UPI
O04113,C0088,P056,2024-07-26,5,58726,293630,Cash
O04114,C0376,P078,2024-07-30,5,58992,294960,Cash
O04115,C0246,P072,2024-09-20,4,52849,211396,Net Banking
O04116,C0065,P028,2024-01-31,4,25862,103448,UPI
O04117,C0257,P068,2024-08-21,3,21444,64332,Cash
O04118,C0013,P066,2024-12-02,2,29725,59450,UPI
O04119,C0290,P015,2024-09-08,5,3131,15655,Cash
O04120,C0318,P073,2024-08-11,2,6619,13238,Cash
O04121,C0023,P007,2024-09-27,4,38439,153756,Card
O04122,C0202,P078,2024-04-11,2,55631,111262,Cash
O04123,C0118,P036,2024-09-18,5,18630,93150,Net Banking
O04124,C0139,P058,2024-03-21,1,34041,34041,UPI
O04125,C0115,P074,2024-06-12,5,27884,139420,Cash
O04126,C0222,P024,2024-01-05,2,47819,95638,Card
O04127,C0034,P022,2024-09-08,2,49724,99448,Card
O04128,C0444,P002,2024-01-01,3,22551,67653,Card
O04129,C0390,P028,2024-01-11,1,4995,4995,UPI
O04130,C0281,P067,2024-05-29,4,17296,69184,Net Banking
O04131,C0233,P031,2024-11-09,5,8289,41445,UPI
O04132,C0002,P067,2024-10-17,5,38469,192345,UPI
O04133,C0063,P033,2024-01-02,1,27620,27620,UPI
O04134,C0297,P012,2024-11-17,4,38205,152820,Card
O04135,C0421,P031,2024-09-10,2,45925,91850,Card
O04136,C0479,P059,2024-09-29,5,45122,225610,Net Banking
O04137,C0379,P092,2024-07-17,5,3931,19655,UPI
O04138,C0278,P094,2024-10-05,3,20674,62022,UPI
O04139,C0483,P071,2024-05-12,4,32459,129836,Net Banking
O04140,C0126,P006,2024-11-01,1,2511,2511,Cash
O04141,C0351,P029,2024-03-01,2,29479,58958,UPI
O04142,C0371,P032,2024-02-19,4,6405,25620,UPI
O04143,C0163,P012,2024-11-26,5,37391,186955,Cash
O04144,C0356,P034,2024-03-13,3,33849,101547,Cash
O04145,C0077,P003,2024-05-13,2,42675,85350,UPI
O04146,C0036,P047,2024-05-02,2,22229,44458,Cash
O04147,C0212,P053,2024-06-13,1,30260,30260,Net Banking
O04148,C0484,P074,2024-05-08,5,40140,200700,Cash
O04149,C0298,P091,2024-07-26,3,57572,172716,Net Banking
O04150,C0227,P019,2024-01-30,1,7258,7258,Card
O04151,C0137,P083,2024-03-12,1,54091,54091,UPI
O04152,C0353,P065,2024-11-30,2,10029,20058,Card
O04153,C0263,P058,2024-05-27,5,51269,256345,UPI
O04154,C0077,P051,2024-09-28,2,3207,6414,Cash
O04155,C0257,P009,2024-12-18,4,18175,72700,Cash
O04156,C0464,P018,2024-07-02,4,15902,63608,Card
O04157,C0211,P040,2024-06-25,2,15566,31132,Net Banking
O04158,C0009,P002,2024-03-22,3,6714,20142,UPI
O04159,C0396,P072,2024-12-25,2,37153,74306,Cash
O04160,C0055,P071,2024-08-02,1,45998,45998,UPI
O04161,C0322,P023,2024-10-16,3,23672,71016,UPI
O04162,C0147,P086,2024-01-17,4,8498,33992,UPI
O04163,C0238,P078,2024-01-29,2,15356,30712,Cash
O04164,C0219,P053,2024-02-13,1,4524,4524,Card
O04165,C0288,P032,2024-08-22,5,10392,51960,UPI
O04166,C0016,P012,2024-03-06,2,14140,28280,Net Banking
O04167,C0036,P045,2024-01-16,1,9198,9198,Cash
O04168,C0485,P069,2024-09-11,3,1755,5265,Net Banking
O04169,C0223,P097,2024-05-12,3,15705,47115,Cash
O04170,C0196,P093,2024-06-05,1,58364,58364,Card
O04171,C0458,P019,2024-04-22,4,28457,113828,Cash
O04172,C0197,P004,2024-02-15,1,41765,41765,Cash
O04173,C0122,P001,2024-11-16,3,33716,101148,Card
O04174,C0494,P094,2024-03-17,3,33231,99693,Cash
O04175,C0121,P045,2024-02-12,5,28646,143230,Net Banking
O04176,C0210,P069,2024-06-11,2,11694,23388,UPI
O04177,C0384,P087,2024-08-22,2,55136,110272,Card
O04178,C0202,P058,2024-07-19,1,34383,34383,Net Banking
O04179,C0361,P050,2024-07-23,3,46795,140385,Card
O04180,C0439,P017,2024-11-14,3,6019,18057,Net Banking
O04181,C0453,P053,2024-09-18,5,29966,149830,Cash
O04182,C0405,P080,2024-08-27,3,32018,96054,UPI
O04183,C0340,P021,2024-11-23,5,4938,24690,Card
O04184,C0186,P002,2024-02-25,1,28052,28052,Cash
O04185,C0257,P073,2024-03-15,4,20748,82992,Card
O04186,C0121,P041,2024-04-17,3,54195,162585,Cash
O04187,C0028,P040,2024-07-12,4,58586,234344,Card
O04188,C0486,P015,2024-06-21,2,6693,13386,Net Banking
O04189,C0432,P033,2024-07-01,5,49382,246910,Card
O04190,C0183,P033,2024-03-29,5,52488,262440,UPI
O04191,C0497,P052,2024-05-24,3,53496,160488,UPI
O04192,C0393,P016,2024-12-29,1,44947,44947,Net Banking
O04193,C0397,P026,2024-02-11,5,37073,185365,Card
O04194,C0238,P032,2024-12-08,1,57175,57175,Net Banking
O04195,C0120,P040,2024-12-12,2,23109,46218,Cash
O04196,C0257,P065,2024-02-03,2,48449,96898,Cash
O04197,C0301,P054,2024-07-26,5,2520,12600,Net Banking
O04198,C0133,P100,2024-02-20,1,23761,23761,UPI
O04199,C0023,P024,2024-07-08,1,11551,11551,Cash
O04200,C0101,P085,2024-04-05,3,6391,19173,Card
O04201,C0442,P004,2024-07-24,1,47414,47414,UPI
O04202,C0160,P079,2024-01-03,5,28779,143895,Card
O04203,C0255,P019,2024-11-24,1,47761,47761,Net Banking
O04204,C0028,P008,2024-02-01,2,11692,23384,Card
O04205,C0054,P077,2024-10-30,4,37094,148376,UPI
O04206,C0042,P012,2024-01-07,3,3125,9375,Card
O04207,C0153,P061,2024-02-24,1,16774,16774,Net Banking
O04208,C0383,P013,2024-08-26,5,54912,274560,Net Banking
O04209,C0024,P100,2024-11-18,1,58974,58974,Net Banking
O04210,C0453,P020,2024-11-11,3,45809,137427,UPI
O04211,C0370,P065,2024-10-24,3,7456,22368,Cash
O04212,C0433,P082,2024-09-25,4,54836,219344,Cash
O04213,C0445,P047,2024-03-02,1,42201,42201,UPI
O04214,C0106,P057,2024-06-21,3,15644,46932,Card
O04215,C0362,P016,2024-03-26,1,31968,31968,Net Banking
O04216,C0268,P096,2024-03-11,1,31911,31911,Net Banking
O04217,C0307,P098,2024-04-26,1,47862,47862,Net Banking
O04218,C0058,P054,2024-01-15,1,28967,28967,UPI
O04219,C0399,P079,2024-03-20,4,55708,222832,Card
O04220,C0458,P026,2024-10-28,5,58613,293065,Net Banking
O04221,C0129,P062,2024-03-02,4,51783,207132,Card
O04222,C0249,P044,2024-08-17,2,3642,7284,Net Banking
O04223,C0287,P014,2024-05-26,1,12931,12931,UPI
O04224,C0345,P093,2024-06-29,5,25008,125040,Net Banking
O04225,C0444,P065,2024-03-27,1,1965,1965,Cash
O04226,C0343,P038,2024-03-10,2,53324,106648,Card
O04227,C0449,P051,2024-03-03,2,11634,23268,Net Banking
O04228,C0300,P005,2024-12-08,4,40483,161932,Net Banking
O04229,C0283,P046,2024-07-22,4,18011,72044,Net Banking
O04230,C0011,P050,2024-12-15,4,45711,182844,Cash
O04231,C0034,P056,2024-03-01,5,46225,231125,Card
O04232,C0296,P047,2024-06-13,2,6861,13722,UPI
O04233,C0377,P015,2024-06-01,4,59631,238524,Card
O04234,C0199,P010,2024-01-05,1,32479,32479,Card
O04235,C0102,P047,2024-11-28,1,54305,54305,Cash
O04236,C0458,P021,2024-04-18,3,56609,169827,UPI
O04237,C0318,P069,2024-03-11,2,38872,77744,Cash
O04238,C0278,P038,2024-04-22,5,5322,26610,UPI
O04239,C0006,P039,2024-08-05,1,49404,49404,UPI
O04240,C0417,P002,2024-04-27,3,57239,171717,UPI
O04241,C0076,P013,2024-07-12,3,5670,17010,Net Banking
O04242,C0369,P047,2024-12-23,5,26436,132180,Cash
O04243,C0207,P092,2024-12-07,2,16144,32288,Cash
O04244,C0120,P040,2024-02-17,5,6945,34725,UPI
O04245,C0167,P003,2024-05-21,1,58702,58702,Net Banking
O04246,C0216,P034,2024-09-15,2,33150,66300,Net Banking
O04247,C0439,P016,2024-05-06,3,31963,95889,Cash
O04248,C0165,P096,2024-10-06,1,9966,9966,UPI
O04249,C0464,P058,2024-02-20,4,22595,90380,Card
O04250,C0120,P076,2024-10-15,3,51140,153420,Net Banking
O04251,C0260,P013,2024-05-12,3,24742,74226,Card
O04252,C0193,P082,2024-12-09,1,50966,50966,Net Banking
O04253,C0083,P030,2024-03-19,4,2236,8944,Cash
O04254,C0403,P038,2024-07-08,4,50701,202804,Cash
O04255,C0217,P099,2024-03-13,4,31707,126828,UPI
O04256,C0184,P009,2024-01-14,4,7668,30672,Net Banking
O04257,C0105,P008,2024-03-03,5,31398,156990,Cash
O04258,C0197,P034,2024-11-24,4,35836,143344,Card
O04259,C0247,P086,2024-02-20,1,15189,15189,Net Banking
O04260,C0163,P040,2024-01-09,2,35739,71478,Card
O04261,C0455,P057,2024-02-07,3,54827,164481,Cash
O04262,C0258,P042,2024-04-02,4,45021,180084,Net Banking
O04263,C0026,P021,2024-06-19,5,12321,61605,Cash
O04264,C0395,P097,2024-09-27,4,45908,183632,Net Banking
O04265,C0076,P058,2024-09-21,2,37372,74744,Cash
O04266,C0024,P058,2024-05-08,4,29089,116356,Card
O04267,C0006,P058,2024-04-15,4,45773,183092,Card
O04268,C0245,P009,2024-04-16,2,23168,46336,Net Banking
O04269,C0244,P054,2024-11-05,2,24470,48940,Card
O04270,C0112,P068,2024-09-15,4,48319,193276,Net Banking
O04271,C0311,P007,2024-12-09,4,59715,238860,UPI
O04272,C0409,P034,2024-07-20,5,35296,176480,Card
O04273,C0091,P008,2024-07-08,3,52129,156387,Card
O04274,C0133,P001,2024-01-14,3,52655,157965,Card
O04275,C0243,P026,2024-02-12,5,28401,142005,Cash
O04276,C0306,P058,2024-01-05,4,17867,71468,Cash
O04277,C0099,P088,2024-08-18,3,27967,83901,UPI
O04278,C0378,P061,2024-08-25,5,40018,200090,Net Banking
O04279,C0364,P044,2024-03-22,3,17691,53073,Net Banking
O04280,C0436,P010,2024-01-15,5,47167,235835,Card
O04281,C0426,P068,2024-04-02,3,10644,31932,Net Banking
O04282,C0108,P052,2024-04-15,2,30847,61694,Card
O04283,C0031,P091,2024-11-25,2,12497,24994,Card
O04284,C0247,P014,2024-02-08,1,50910,50910,Net Banking
O04285,C0426,P048,2024-11-06,4,28913,115652,UPI
O04286,C0496,P063,2024-03-25,1,28717,28717,UPI
O04287,C0400,P038,2024-10-05,2,41421,82842,Cash
O04288,C0059,P037,2024-10-09,3,55863,167589,Net Banking
O04289,C0296,P071,2024-07-10,2,3122,6244,Card
O04290,C0482,P014,2024-01-05,4,38918,155672,Card
O04291,C0300,P023,2024-04-02,2,2939,5878,Net Banking
O04292,C0493,P073,2024-02-18,5,1911,9555,Cash
O04293,C0095,P087,2024-09-10,4,18605,74420,UPI
O04294,C0032,P055,2024-02-06,5,2656,13280,Net Banking
O04295,C0238,P098,2024-02-11,1,15158,15158,Net Banking
O04296,C0474,P025,2024-01-21,4,59136,236544,Cash
O04297,C0351,P002,2024-10-25,1,20084,20084,Card
O04298,C0107,P024,2024-08-22,4,55731,222924,Card
O04299,C0130,P036,2024-04-24,4,38851,155404,UPI
O04300,C0442,P057,2024-05-22,2,37909,75818,Net Banking
O04301,C0222,P031,2024-10-03,5,1349,6745,Card
O04302,C0491,P073,2024-07-22,1,49590,49590,Cash
O04303,C0134,P008,2024-06-28,2,58735,117470,Cash
O04304,C0056,P090,2024-11-05,5,15351,76755,Card
O04305,C0066,P060,2024-09-09,2,50683,101366,Card
O04306,C0277,P012,2024-10-20,2,59642,119284,UPI
O04307,C0421,P050,2024-11-29,2,23810,47620,UPI
O04308,C0153,P099,2024-08-07,5,54549,272745,UPI
O04309,C0065,P056,2024-07-21,4,30659,122636,Cash
O04310,C0422,P022,2024-03-26,4,57558,230232,Cash
O04311,C0183,P027,2024-05-15,5,33063,165315,Cash
O04312,C0012,P058,2024-10-06,1,34139,34139,Net Banking
O04313,C0155,P001,2024-09-10,4,50032,200128,Cash
O04314,C0386,P053,2024-01-23,1,12117,12117,UPI
O04315,C0341,P092,2024-03-28,1,38030,38030,UPI
O04316,C0085,P024,2024-06-02,1,25340,25340,Card
O04317,C0318,P005,2024-10-04,3,17976,53928,UPI
O04318,C0300,P029,2024-03-21,2,59900,119800,Cash
O04319,C0491,P025,2024-03-29,2,14519,29038,UPI
O04320,C0491,P022,2024-02-04,2,24430,48860,UPI
O04321,C0079,P048,2024-01-31,3,23547,70641,UPI
O04322,C0317,P094,2024-05-25,2,23127,46254,Cash
O04323,C0408,P092,2024-07-26,1,15813,15813,Cash
O04324,C0356,P027,2024-05-05,5,13690,68450,Card
O04325,C0449,P021,2024-05-06,3,56692,170076,Net Banking
O04326,C0471,P021,2024-03-08,5,28967,144835,UPI
O04327,C0416,P069,2024-10-15,1,23729,23729,Card
O04328,C0063,P017,2024-05-18,3,50326,150978,UPI
O04329,C0083,P075,2024-06-19,1,30119,30119,Net Banking
O04330,C0161,P079,2024-03-09,5,41290,206450,UPI
O04331,C0061,P019,2024-07-24,2,33532,67064,Card
O04332,C0039,P062,2024-10-28,4,21249,84996,Cash
O04333,C0143,P021,2024-07-15,1,1975,1975,Card
O04334,C0305,P100,2024-02-17,3,43003,129009,Card
O04335,C0462,P058,2024-02-20,3,41772,125316,Card
O04336,C0093,P051,2024-12-25,4,5981,23924,Card
O04337,C0052,P062,2024-07-24,3,16212,48636,Card
O04338,C0484,P055,2024-06-12,3,32028,96084,Card
O04339,C0342,P066,2024-07-15,4,17506,70024,UPI
O04340,C0460,P019,2024-11-13,1,59350,59350,Net Banking
O04341,C0062,P058,2024-01-03,2,2733,5466,Card
O04342,C0338,P095,2024-06-10,5,18601,93005,Card
O04343,C0139,P008,2024-12-27,2,11893,23786,UPI
O04344,C0033,P046,2024-06-18,2,57364,114728,Cash
O04345,C0006,P041,2024-04-17,1,18754,18754,Card
O04346,C0052,P075,2024-05-01,1,20628,20628,UPI
O04347,C0265,P057,2024-08-24,4,39750,159000,Card
O04348,C0134,P060,2024-07-10,5,9313,46565,Cash
O04349,C0441,P017,2024-09-13,2,7122,14244,Card
O04350,C0363,P033,2024-10-03,3,46902,140706,UPI
O04351,C0303,P024,2024-10-04,1,20825,20825,Net Banking
O04352,C0253,P006,2024-11-20,4,33290,133160,Net Banking
O04353,C0425,P074,2024-04-30,2,14695,29390,Card
O04354,C0302,P076,2024-06-30,5,29180,145900,UPI
O04355,C0184,P080,2024-06-23,1,11874,11874,Net Banking
O04356,C0367,P070,2024-05-20,3,29396,88188,UPI
O04357,C0453,P067,2024-09-14,3,42716,128148,Cash
O04358,C0377,P068,2024-10-04,5,13589,67945,Card
O04359,C0499,P100,2024-08-11,3,46840,140520,Net Banking
O04360,C0070,P052,2024-09-17,2,2178,4356,Cash
O04361,C0204,P062,2024-10-26,2,44152,88304,Card
O04362,C0186,P040,2024-11-22,2,57509,115018,Cash
O04363,C0378,P048,2024-10-26,1,52493,52493,Net Banking
O04364,C0087,P072,2024-04-03,2,12312,24624,Cash
O04365,C0005,P097,2024-04-03,1,35949,35949,Cash
O04366,C0374,P085,2024-06-02,4,12010,48040,Net Banking
O04367,C0089,P071,2024-10-28,4,13366,53464,Cash
O04368,C0451,P024,2024-03-27,1,6940,6940,Card
